EnsembleGeneName	external_gene_name	MekDD_1_1	Aktmyr_1_2	ARPE19_1_3	RasV12_1_4	T53D4_1_5	MekDD_3_1	Aktmyr_3_2	ARPE19_3_3	RasV12_3_4	T53D4_3_5	RasV12_2_4	T53D4_2_5	MekDD_2_1	Aktmyr_2_2	ARPE19_2_3
ENSG00000001460	STPG1	935.765533926167	1141.80291286897	862.12733497597	1061.23680745222	805.287466972647	757.996556445794	1329.74478641385	1124.47499469149	1049.84857196022	1089.73677317279	1317.19162800115	1017.0053910026	1106.42644943824	1354.97815651308	1116.12729709416
ENSG00000001461	NIPAL3	3417.9966162113	5546.99052544593	5507.93427673737	3108.71938457096	3407.39243581067	4861.72400029928	6025.20095719601	7811.31817658076	4477.2953804186	6553.32811883392	4370.51397641968	4720.56652503578	4275.93439318692	5666.20957201727	5991.88338920297
ENSG00000001497	LAS1L	1789.7838218259	1397.13922547935	1728.82102236177	2102.02151369016	2299.46079596789	2169.84753375613	2140.98099372259	2635.08061401021	2199.34854580437	2623.71644430111	2481.23856141077	2210.88128478826	2195.60174232961	2082.14056840961	2078.63707372804
ENSG00000001561	ENPP4	1128.11199516484	1624.48185597629	1023.77621028396	520.392353118969	871.953840716769	759.314811326569	1072.45951678195	797.046660970415	451.940160656674	776.679697432318	528.643705368822	858.893880938954	823.350653373604	1115.58028466479	958.509320371899
ENSG00000001617	SEMA3F	998.278133828737	666.758610338049	529.696879540321	3356.41705483283	474.071991069311	1102.06108032815	651.089253762358	570.064469466565	3170.59882895474	520.271044921073	3197.63177216824	297.464027407875	1236.59426701921	458.098521346581	420.847998760951
ENSG00000001626	CFTR	0.961732306193389	5.08976038425992	0.91327048196607	1.13622784523792	1.05819640863686	2.63650976155059	3.93803984130458	1.3044953534704	0	1.49074797971654	3.68136285075782	1.33992805138682	1.56828695880687	3.44953705833269	2.40027375719173
ENSG00000001629	ANKIB1	2966.9441646066	3831.74127595034	3181.83435916979	2649.68333509484	2689.93527075489	2778.88128867432	3621.68397405311	3076.00004348321	2884.27649114741	2742.97628267844	2540.14036702289	2820.54854816926	2676.28169520392	3201.8602975444	3053.14821914789
ENSG00000001630	CYP51A1	184.652602789131	201.045535178267	169.868309645689	243.152758880916	390.474474787	200.374741877845	143.082114234066	168.279900597682	224.566539456732	241.50117271408	135.474152907888	170.170862526127	178.784713303983	130.392500804976	138.415786664723
ENSG00000001631	KRIT1	243.318273466927	254.488019212996	209.13894037023	232.926708273775	211.639281727371	229.376349254901	255.972589684798	224.373200796909	231.584243814755	211.686213119749	203.947501931983	222.428056530213	185.05786113921	175.926389974967	223.225459418831
ENSG00000002016	RAD52	276.978904183696	321.503197605751	379.920520497885	361.32045478566	250.792548846935	209.602526043272	236.282390478275	267.421547461432	291.936501293752	317.529319679623	325.432476006991	302.153775587729	297.190378693901	240.777686671622	308.835223425336
ENSG00000002330	BAD	628.972928250476	592.95708476628	607.324870507437	634.015137642762	691.002254839866	705.266361214782	723.286650852942	563.541992699213	647.03234180971	651.456867136128	477.840898028365	464.285069805534	579.482031279137	545.716762628231	500.057032748278
ENSG00000002549	LAP3	1908.07689548768	1437.85730855343	1485.8910741588	1881.593311714	1890.99698223406	2172.48404351768	2458.64954092116	2469.40970411947	2004.25636465134	2470.16940239031	2143.2894517112	2070.18883939264	2326.55370338999	2120.77538346294	2257.05742301263
ENSG00000002586	CD99	0.961732306193389	2.54488019212996	0.91327048196607	0	1.05819640863686	3.95476464232588	3.93803984130458	0	0	0	0.736272570151563	2.00989207708024	2.3524304382103	2.75962964666615	0.800091252397245
ENSG00000002587	HS3ST1	370.266937884455	165.417212488447	222.837997599721	365.865366166612	220.104852996466	367.793111736307	199.527351959432	208.719256555264	325.621482212262	210.195465140032	424.0930004073	226.447840684373	367.76329184021	145.570463861639	248.828379495543
ENSG00000002745	WNT16	0	1.69658679475331	0	0	1.05819640863686	2.63650976155059	1.31267994710153	0	1.40354087160458	0	0.736272570151563	1.33992805138682	1.56828695880687	0.689907411666537	1.60018250479449
ENSG00000002746	HECW1	0.961732306193389	10.1795207685198	0.91327048196607	9.0898227619034	1.05819640863686	14.5008036885282	28.8789588362336	2.6089907069408	22.4566539456732	1.49074797971654	18.4068142537891	3.34982012846706	7.84143479403433	18.6275001149965	4.80054751438347
ENSG00000002822	MAD1L1	0	2.54488019212996	2.73981144589821	4.5449113809517	4.23278563454742	7.90952928465176	2.62535989420305	2.6089907069408	1.40354087160458	0	1.47254514030313	2.00989207708024	3.13657391761373	1.37981482333307	3.20036500958898
ENSG00000002834	LASP1	12817.0064446393	12162.8307315864	15700.0328554787	11367.9595916054	13747.0295446014	15709.6434141992	13976.10339679	17292.3904056036	11226.923431965	16413.1352566791	12341.4008208805	12957.1042569106	12620.0051575188	12278.2822054294	17417.986564688
ENSG00000002919	SNX11	497.215602301982	717.656214180648	527.870338576389	480.624378535642	659.256362580761	548.394030402522	657.652653497865	596.154376535973	536.152612952949	539.650768657388	521.280979667307	534.631292503343	517.534696406266	744.410097188194	521.659496563004
ENSG00000003056	M6PR	2890.96731241733	2447.32645143164	2625.65263565245	2980.32563805908	2848.66473205041	3104.49024422582	3313.20418648426	3623.88809194078	3957.98525792491	3355.67370234193	3199.10431730854	3063.07552547028	2753.12775618545	2700.29760926283	3017.94420404241
ENSG00000003096	KLHL13	228.892288874026	651.489329185269	656.641476533605	129.529974357123	401.056438873368	587.941676825781	605.145455613804	662.683639562964	123.511596701203	673.818086831877	167.133873424405	807.306650960561	466.565370245043	596.080003679888	753.685959758205
ENSG00000003137	CYP26B1	463.554971585213	348.648586321804	293.159824711109	131.802430047599	271.956477019672	507.528129098488	385.927904447849	220.459714736498	422.465802352978	244.482668673513	257.695399553047	211.708632119118	375.604726634244	222.840093968292	267.23047830068
ENSG00000003147	ICA1	100.020159844112	16.9658679475331	335.170266881548	29.541923976186	204.231906866913	146.326291766058	24.940918994929	219.155219383027	36.492062661719	184.852749484851	52.275352480761	288.75449507386	159.181126318897	30.3559261133276	296.833854639378
ENSG00000003249	DBNDD1	939.612463150941	1070.54626748934	2132.48657539077	680.600479297517	1432.7979372943	870.048221311694	842.740526039181	1441.46736558479	446.325997170256	1089.73677317279	554.413245324127	1105.44064239413	813.15678814136	1092.8133400798	1632.98624614278
ENSG00000003393	ALS2	2321.62178715084	2364.19369848873	2805.56692059977	1997.48855192827	2626.44348623667	2105.25304459814	2168.54727261172	2834.66840309118	1845.65624616002	2796.64320994823	1811.23052257285	2855.38667750532	2189.32859449438	2444.34195953454	2652.30250169687
ENSG00000003400	CASP10	0.961732306193389	29.6902689081828	12.785786747525	2.27245569047585	14.814749720916	2.63650976155059	26.2535989420305	3.9134860604112	5.61416348641831	5.96299191886617	5.15390799106094	17.4190646680287	2.3524304382103	37.255000229993	7.2008212715752
ENSG00000003402	CFLAR	2415.87155315779	3442.37460655446	4430.27510801741	1830.4630586783	2747.07787682128	2093.38875067117	2684.43049182262	3139.92031580326	2150.22461529821	2343.4558241144	1886.3303247283	2617.54944838416	2154.04213792123	3318.45465011604	3333.98024873932
ENSG00000003436	TFPI	4196.99978422795	2600.86755635682	4620.23536826635	9028.46645826055	3112.15563780099	3601.4723342781	3960.35540040531	6446.81603685072	8581.24888899039	6201.51159562081	6337.0980112945	4311.2185053371	2898.19429987509	1988.31316042296	4790.1463281023
ENSG00000003509	NDUFAF7	494.330405383402	486.072116696822	505.038576527237	539.708226488014	439.151509584295	524.665442548567	494.880340057276	489.185757551401	489.835764189997	469.58561361071	504.346710553821	542.670860811664	488.521387668339	534.678244041566	514.458675291428
ENSG00000003756	RBM5	1895.57437550717	2692.4832432735	2803.74037963584	1975.90022286875	2237.02720785831	2077.56969210186	1962.45652091678	1851.0789065745	1851.27040964644	2012.50977261733	1861.29705734315	2149.24459442447	2084.25336825432	2378.11084801455	2292.26143811811
ENSG00000003987	MTMR7	50.0100799220562	72.1049387770155	54.7962289179642	56.8113922618962	40.2114635282005	40.8659013040341	63.0086374608733	71.7472444408721	42.1062261481373	29.8149595943308	32.3959930866688	44.8875897214586	55.6741870376437	55.192592933323	51.2058401534237
ENSG00000003989	SLC7A2	0	0	0.91327048196607	4.5449113809517	3.17458922591057	1.31825488077529	0	3.9134860604112	1.40354087160458	2.98149595943308	5.15390799106094	0	2.3524304382103	0	2.40027375719173
ENSG00000004059	ARF5	2063.87752909101	2913.03952659142	2887.76126397671	1898.63672939257	2774.59098344583	2330.67462921072	2294.56454753347	1993.26890010277	1702.49507725635	2158.60307462955	1675.02009709481	2435.31923339555	2090.52651608955	2429.85390388954	2362.66946832906
ENSG00000004139	SARM1	317.371661043818	454.685260993886	539.742854841948	338.595897880902	422.220367046105	503.573364456162	446.311182014519	508.753187853457	464.572028501115	638.04013531868	419.675364986391	506.492803424219	455.587361533394	564.344262743228	504.057489010264
ENSG00000004142	POLDIP2	3918.09741543187	3259.99152611848	3758.10803329038	4121.09839467795	4194.69056383649	4667.94053282532	4918.61176178942	5164.49710438932	4336.94129325814	5400.97993051303	5477.86792192763	5752.31112460363	5069.48759434319	5585.49040485229	5528.63055406496
ENSG00000004399	PLXND1	3056.38526908259	3549.25957462391	4233.9219543947	914.663415416529	7303.67161241157	1630.68128751904	1478.07762043632	1827.59799021203	1277.22219316017	2417.99322310023	886.472174462482	2929.75268435729	1854.49932878912	2600.95094198285	2153.84565145338
ENSG00000004455	AK2	10345.3544177223	7455.6506695434	6992.9120804142	8845.53377517724	8506.84092903168	7233.26453081404	9163.81871071576	8297.89494342522	6322.95162657862	7798.10268189723	9226.96784913939	7933.04402823569	7997.47934643561	9763.56968990484	7430.44746101321
ENSG00000004468	CD38	0.961732306193389	11.0278141658965	4.56635240983035	0	2.11639281727371	0	5.25071978840611	1.3044953534704	0	0	2.20881771045469	1.33992805138682	0	6.20916670499884	0.800091252397245
ENSG00000004478	FKBP4	3079.46684443123	2953.7576096655	3224.75807182219	4081.33042009462	4087.81272656417	2388.67784396483	3121.55291420743	3527.35543578397	2411.28321741666	3108.20953770899	3894.14562353162	3490.51257386268	3499.63234857752	3363.29863187437	3209.16601336535
ENSG00000004487	KDM1A	4195.07631961556	3884.33546658769	4468.63246825998	3643.88269967802	4488.86916543754	4114.27348289969	3708.32085056181	4059.58953999989	3510.25571988305	3944.51915432997	3203.52195272945	3900.53055758704	4118.32155382683	3686.86520794598	4056.46264965403
ENSG00000004534	RBM6	1621.48066824205	1860.307420447	1663.06554766021	1521.40908477358	1489.94054336069	1269.47945018661	1307.42922731312	1281.01443710793	1500.38519174529	1192.59838377323	1197.17919906644	1157.69783639822	1398.91196725572	1433.62760144306	1292.14737262155
ENSG00000004660	CAMKK1	114.446144437013	128.940596401251	104.112834944132	173.842860321402	105.819640863686	159.508840573811	215.27951132465	93.9236654498689	127.722219316017	77.5188949452601	133.265335197433	73.0260788005819	119.189808869322	142.120926803307	72.8083039681493
ENSG00000004700	RECQL	1823.44445254266	1306.37183196004	870.346769313665	2458.79705709487	1410.57581271293	1960.24500771286	2184.29943197694	1788.46312960792	2781.81800752027	1806.78655141645	1810.49425000269	1479.28056873105	1673.36218504693	1290.12685981642	1386.55814040443
ENSG00000004766	VPS50	729.954820400782	906.825641795642	734.26946750072	873.759212987964	639.150630816661	726.358439307187	962.19440122542	800.960147030827	819.667869017073	810.966900965798	749.525476414291	757.729313059249	673.579248807549	849.276023761507	752.885868505807
ENSG00000004776	HSPB6	18.2729138176744	130.637183196004	379.007250015919	137.483569273789	195.766335597818	11.8642939269776	51.1945179369596	130.44953534704	74.3876661950426	117.769090397607	69.2096215942469	160.791366166419	13.3304391498584	124.183334099977	170.419436760613
ENSG00000004777	ARHGAP33	300.060479532337	503.886278041732	306.8588819406	374.955188928515	247.617959621024	218.830310208699	305.854427674656	249.158612512847	216.145294227105	237.02892877493	265.058125254563	245.876797429482	225.833322068189	362.201391124932	148.816972945888
ENSG00000004779	NDUFAB1	1595.51389597483	1341.15186125249	1035.64872654952	2005.44214684494	1199.99472739419	1501.49230920306	1644.78797371821	1698.45295021846	1694.07383202672	1612.9893140533	1942.28704005982	1315.13938243617	1579.26496751851	1298.40574875642	1394.5590529284
ENSG00000004799	PDK4	260.629454978408	184.92796062811	241.103407239043	118.167695904744	143.914711574612	187.192193070092	152.270873863777	186.542835546267	80.0018296814609	184.852749484851	45.6488993493969	154.091725909485	138.793395854408	101.416389514981	167.219071751024
ENSG00000004838	ZMYND10	87.5176398635984	272.302180557905	78.541261449082	59.0838479523721	62.4335881095745	117.324684389001	136.518714498559	60.0067862596385	42.1062261481373	98.3893666612917	59.6380781822766	85.0854312630633	81.550921857957	109.695278454979	68.8078477061631
ENSG00000004846	ABCB5	27.8902368796083	503.886278041732	178.087743983384	6.81736707142755	240.210584760566	515.43765838314	660.278013392068	228.28668685732	12.6318678444412	670.836590872443	22.0881771045469	1179.8066492461	247.789339491485	729.23213413153	481.654933943141
ENSG00000004848	ARX	4.80866153096694	1.69658679475331	15.5255981934232	0	3.17458922591057	11.8642939269776	1.31267994710153	6.52247676735201	0	5.96299191886617	0	8.70953233401435	8.62557827343776	2.75962964666615	15.2017337955477
ENSG00000004864	SLC25A13	1281.02743184959	1120.59557793456	1120.58288137237	1082.82513651174	1588.35280936392	1327.48266494072	1923.07612250374	1554.95846133672	1303.88946972065	1545.90565496605	1283.32308977417	1682.94963254185	1369.8986585178	1750.29510339801	1675.39108251983
ENSG00000004866	ST7	693.408992765433	631.130287648229	542.482666287846	772.634934761789	574.600649889812	508.846383979264	598.582055878297	592.240890475562	590.890706945527	608.225175724349	660.436495425952	628.42625610042	599.085618264223	542.267225569898	581.666340492797
ENSG00000004897	CDC27	5149.1147673594	2966.48201062615	3247.58983387135	5860.66322573721	3357.65720460474	5022.55109575387	4054.86835659662	4531.81685795618	5925.74955991452	3723.88845333192	5113.41299970261	3459.02426465509	5249.84059460598	2909.33955499779	3927.64795801807
ENSG00000004961	HCCS	1306.03247181062	907.673935193018	999.117907270881	1235.07966777362	1332.2692784738	1158.74604020148	1237.85719011674	1271.88296963364	1153.71059645896	1208.99661155011	1273.01527379205	1215.98470663354	1144.06533644961	1088.6738956098	1249.7425362445
ENSG00000004975	DVL2	1540.69515452181	1294.49572439677	1331.54836270653	1899.77295723781	1513.2208643507	1784.91710856975	1350.74766556747	1367.11113043698	1473.71791518481	1830.63851909191	1493.89704483752	1606.5737336128	1661.60003285587	1248.73241511643	1132.9292133945
ENSG00000005001	PRSS22	0.961732306193389	0	0	4.5449113809517	1.05819640863686	0	0	0	1.40354087160458	0	11.0440885522734	0	2.3524304382103	0	0
ENSG00000005007	UPF1	4564.38152519382	3729.09777486776	4091.45175920799	4617.62996304693	4953.41738882912	3714.84225402478	3582.30357564007	3909.57257435079	4209.21907394213	3911.7226987762	4318.97489650907	4253.60159912747	4541.75903270468	3993.18409872592	3862.0404753215
ENSG00000005022	SLC25A5	9392.27770228463	5666.59989447604	6310.69903038555	12165.5915389625	9516.36030287124	10092.5593672157	9825.40940405493	10361.6065926154	10525.1529961627	10374.1151908474	13304.4453426387	9995.86326334571	11108.9606727084	8378.9255146901	8986.62494692585
ENSG00000005059	MCUB	1533.96302837845	1342.00015464986	1010.07715305447	1630.48695791642	1225.39144120148	1167.97382436691	1457.0747412827	1197.52673448583	1159.32475994538	1156.82043226004	1199.3880167769	1177.79675716902	1389.50224550288	1135.58759960312	996.913700486967
ENSG00000005075	POLR2J	1130.03545977723	1084.96725524474	1143.41464342152	1362.33718644027	1230.68242324466	891.140299404099	1110.52723524789	1020.11536641385	1027.39191801455	1384.90487315667	1276.69663664281	1139.60880770449	1075.84485374151	1118.33991431146	1063.32127443594
ENSG00000005100	DHX33	1414.70822241047	828.78264923699	1468.53893500144	1465.73392035692	1434.91433011158	1397.35017362181	939.878842124694	1682.79900597682	1379.6806767873	1796.35131555843	1739.81208326814	1890.63848050681	1609.84656321525	1252.87185958643	1801.8055003986
ENSG00000005108	THSD7A	29.813701491995	61.9254180084956	31.0511963868464	43.1766581190411	19.0475353554634	47.4571757079106	43.3184382543504	48.2663280784049	58.9487166073922	46.2131873712128	57.4292604718219	69.0062946464214	74.4936305433261	49.6733336399907	53.6061139106154
ENSG00000005156	LIG3	702.064583521174	855.079744555666	514.171281346898	893.075086357009	681.478487162135	703.948106334007	774.481168789901	580.500432294329	783.175806355354	736.429501979971	937.27498180294	719.541363594724	773.165470691785	882.391579521501	647.273823189371
ENSG00000005175	RPAP3	1315.64979487256	1091.75360242375	891.351990398885	1545.26986952358	1003.17019538774	1298.48105756366	1547.6496576327	1374.9381025578	1468.10375169839	1208.99661155011	1567.52430185268	1272.93164881748	1474.18974127845	1161.11417383478	1263.34408753525
ENSG00000005187	ACSM3	49.0483476158628	66.1668849953789	51.1431469900999	114.75901236903	64.5499809268482	56.6849598733376	77.4481168789901	69.1382537339313	103.862024498739	87.9541308032759	142.836878609403	102.504495931092	100.370365363639	95.8971302216487	69.6079389585603
ENSG00000005189	REXO5	272.170242652729	500.493104452225	277.634226517685	476.07946715469	306.876958504688	296.607348174441	425.308302860895	383.521633920298	440.711833683837	438.279906036663	506.555528264275	485.723918627724	375.604726634244	471.206762168245	360.841154831157
ENSG00000005194	CIAPIN1	1130.03545977723	936.515910703824	996.378095824983	987.381997511756	1461.3692403275	1083.60551199729	1236.54451016964	1437.55387952438	1132.65748338489	1217.94109942841	1133.85975803341	1233.40377130157	1179.35179302276	1234.9342668831	1351.35412529895
ENSG00000005206	SPPL2B	756.883324974197	1149.43755344536	839.295572926819	644.241188249903	919.572679105427	660.445695268422	666.841413127576	459.182364421581	541.766776439367	649.966119156412	559.567153315188	676.663665950346	595.949044346609	835.477875528177	610.469625579098
ENSG00000005238	FAM214B	870.367737105017	2024.02804614069	2360.80419588229	1381.65305980932	1294.17420776287	1117.88013889745	1613.28365498778	1701.0619409254	2047.76613167108	1420.68282466986	2242.68624868166	1732.52697044316	1142.4970494908	1962.7865861913	2115.44127133832
ENSG00000005243	COPZ2	552.996076061198	987.413514546424	610.977952435301	267.013543630912	613.753917009376	539.166246237095	685.218932386997	447.441906240348	338.253350056703	390.575970685734	365.927467365327	492.423558884658	572.424739964506	1079.01519184646	540.06159536814
ENSG00000005249	PRKAR2B	276.017171877503	83.9810463402886	37.4440897606089	318.143796666619	34.9204814850162	438.978875298173	320.293907092773	118.709077165807	315.79669611103	126.713578275906	251.068946421683	69.6762586721148	355.216996169755	86.9283338699837	80.8092164921217
ENSG00000005302	MSL3	1004.0485276659	620.95076687971	772.626827743296	1179.40450335697	844.44073409221	880.594260357896	706.221811540622	906.624270661929	1018.97067278492	855.689340357295	1150.05775457674	911.821038968734	1037.42182325074	691.977133901537	936.906856557174
ENSG00000005339	CREBBP	1549.35074527755	1509.96224733044	2235.68613985294	1070.32663021413	1996.81662309775	2055.15935912868	1953.26776128707	1956.7430302056	1524.24538656257	2385.19676754647	1317.19162800115	1766.02517172783	1533.00050223371	1815.83630750633	1721.79637515887
ENSG00000005379	TSPOAP1	664.557023579632	398.697896767027	420.104421704392	368.137821857088	306.876958504688	536.529736475545	158.834273599285	191.760816960149	401.412689278909	289.205108065009	270.948305815775	294.784171305101	574.777170402716	257.335464551618	230.426280690407
ENSG00000005436	GCFC2	716.490568114074	508.127745028615	758.014500031838	754.455289237982	771.425181896267	698.675086810906	673.404812863084	840.095007634939	774.754561125727	724.503518142239	865.856542498238	799.26708265224	679.068253163373	649.892781789878	799.291161144848
ENSG00000005448	WDR54	2980.40841689331	2212.34918035831	2279.52312298731	2829.20733464243	2764.00901935947	2395.26911836871	1799.68420747619	1896.73624394596	1868.11290010569	1993.13004888102	2223.54316185772	1581.78506466215	1928.20881585304	1349.45889721975	1783.40340159346
ENSG00000005469	CROT	340.45323639246	468.257955351912	320.557939170091	359.047999095184	285.713030331951	377.020895901734	572.328456936266	468.313831895874	484.221600703579	351.816523213104	388.015644469874	347.041365309187	422.65333539845	521.570003219902	433.649458799307
ENSG00000005471	ABCB4	1.92346461238678	0	1.82654096393214	1.13622784523792	1.05819640863686	0	1.31267994710153	1.3044953534704	1.40354087160458	0	2.20881771045469	0.669964025693412	0	0.689907411666537	0.800091252397245
ENSG00000005483	KMT2E	2312.9661963951	2180.114031258	2699.6275446917	1767.97052719021	2106.86904959598	2422.95247086499	2688.36853166393	2352.00512230713	2397.24780870062	2450.78967865399	1803.86779687133	2054.77966680169	2072.49121606327	2084.90019805628	2315.46408443763
ENSG00000005486	RHBDD2	1071.36978909943	1560.85985117304	1368.99245246714	1096.4598706546	1234.91520887921	946.507004396661	1514.83265895516	1077.51316196655	1748.8119260193	949.606463079437	1616.85456405283	1293.03056958828	1041.34254064776	1913.11325255131	1343.35321277497
ENSG00000005513	SOX8	1.92346461238678	18.6624547422864	27.3981144589821	5.68113922618962	22.222124581374	3.95476464232588	0	1.3044953534704	0	8.94448787829925	0	12.0593524624814	5.48900435582403	4.13944446999922	16.8019163003421
ENSG00000005700	IBTK	2828.45471251476	5320.49618834636	2400.07482660683	3318.92153593998	2513.21647051253	3215.22365421094	4980.30771930319	3175.14169034696	3737.62934108299	2757.8837624756	3752.04501749237	3519.32102696749	3333.39393094399	5435.09058910898	3558.80589066294
ENSG00000005801	ZNF195	538.570091468298	363.069574077207	639.289337376249	522.664808809445	587.299006793455	473.253502198331	370.175745082631	581.804927647799	502.467632034439	488.965337347026	634.666955470648	526.591724195022	526.160274679703	365.650928183265	664.87583074211
ENSG00000005810	MYCBP2	1850.37295711608	1348.78650182888	1326.9820102967	1647.53037559499	1115.33901470325	1845.55683308541	1860.06748504286	1822.38000879815	1936.88640281432	1699.45269687686	2116.04736661559	1743.24639485426	2230.88819890277	2238.74955085791	2043.43305862256
ENSG00000005812	FBXL3	1972.51296000264	1509.96224733044	1803.70920188299	1767.97052719021	1715.33637840034	2027.4760066324	1925.70148239794	2195.46567989069	1719.33756771561	1979.71331706357	1444.56678263737	1626.6726543836	1679.63533288215	1394.99278638974	1809.80641292257
ENSG00000005844	ITGAL	0.961732306193389	0	3.65308192786428	0	1.05819640863686	0	0	0	4.21062261481373	1.49074797971654	2.20881771045469	0.669964025693412	0	0	0
ENSG00000005882	PDK2	509.718122282496	811.816781289456	821.943433769463	478.351922845166	620.103095461197	688.129047764704	716.723251117434	665.292630269905	569.837593871458	854.198592377578	562.512243595794	860.233808990341	660.24880965769	682.318430138205	745.685047234232
ENSG00000005884	ITGA3	63786.8952082765	52078.4282517474	71089.8875867209	78361.0895746787	61273.8048457085	86240.2343003197	53142.5349784582	74443.6363364954	99627.5416891077	70014.4696153671	91347.8652335641	59546.4026036304	72670.4969537131	48842.6851163442	83183.8873292367
ENSG00000005889	ZFX	761.691986505164	805.030434110443	755.27468858594	655.603466702283	695.235040474414	702.629851453232	983.197280379044	832.268035514116	794.404133328191	754.31847773657	590.490601261554	584.208630404655	603.00633566124	774.076115889855	705.68048461437
ENSG00000005893	LAMP2	7489.97120063411	12612.4262321961	9805.7851648697	6285.6124398562	7837.00260236455	7502.1885264922	9158.56799092736	8373.55567392651	7548.24280748942	6923.03361780362	5920.36773658872	7468.75895843015	5979.87817393058	9606.27080004487	8416.15988396662
ENSG00000005961	ITGA2B	17.311181511481	44.1112566635859	28.3113849409482	11.3622784523792	23.2803209900108	14.5008036885282	23.6282390478275	18.2629349485856	7.01770435802289	17.8889757565985	5.15390799106094	17.4190646680287	21.9560174232961	33.1155557599938	28.8032850863008
ENSG00000006007	GDE1	3583.41457287657	3362.63502720105	3161.74240856654	3785.91118033276	3184.1129935883	2881.70516937479	3938.03984130458	3661.71845719142	3406.39369538431	3014.29241498685	4003.8502364842	3388.00807793158	3526.29322687724	3641.33131877598	3883.64293913623
ENSG00000006015	REX1BD	544.340485305458	436.022806251599	503.212035563305	702.188808357037	573.542453481175	531.256716952444	513.257859316697	515.275664620809	661.067750525756	551.57675249512	663.381585706558	479.024278370789	516.750552926862	487.074632636575	368.041976102733
ENSG00000006016	CRLF1	3.84692922477355	5.93805378163657	2.73981144589821	1.13622784523792	3.17458922591057	2.63650976155059	10.5014395768122	3.9134860604112	9.82478610123204	4.47224393914962	4.41763542090938	2.67985610277365	1.56828695880687	3.44953705833269	2.40027375719173
ENSG00000006025	OSBPL7	202.925516606805	397.001309972273	392.70630724541	182.932683083306	243.385173986477	210.920780924047	227.093630848564	245.245126452435	256.847979503638	241.50117271408	245.178765860471	284.064746894007	221.912604671171	337.364724304937	285.632577105816
ENSG00000006042	TMEM98	3648.81236969772	4996.44811054848	7279.67901175155	1261.2129082141	5439.12954039344	4056.27026814558	2340.50834568202	4513.55392300759	1208.44869045154	4856.85691791649	1245.03691612629	6133.52065522319	3989.72202320467	4076.66289553757	5042.97516385983
ENSG00000006047	YBX2	1.92346461238678	92.4639803140551	13.6990572294911	5.68113922618962	11.6401604950054	0	7.87607968260916	3.9134860604112	0	0	0.736272570151563	2.67985610277365	0	27.5962964666615	2.40027375719173
